pitcher,hand,pitch_type,release_speed,release_spin_rate,spin_axis,Mx,Mz,theta
544727,R,SL,87.94518072289156,2294.725903614458,159.8855421686747,1.150968644998269,2.1606365142954274,85.65060240963855
595014,R,SL,89.22007575757577,2732.6072874493925,53.35606060606061,4.96461833024866,-5.679039566068855,79.92307692307692
476454,R,SL,86.90972972972972,2502.8516483516482,35.57837837837838,7.778000614168899,-12.399690065807667,64.73480662983425
518875,R,SL,81.01792717086835,2368.283653846154,102.98039215686275,6.055252989388372,-0.630933981427509,81.13942307692308
622663,R,SL,88.07591111111111,2867.243019648397,79.71377777777778,10.470260699187817,-3.896849163331731,73.88210961737332
521230,R,SL,86.84545454545454,2038.2314049586778,142.58677685950414,3.547385586806346,2.896579333890384,81.7603305785124
623184,R,SL,86.79797687861272,2578.1209677419356,79.59537572254335,5.972875954257425,-2.673682252859245,80.6774193548387
467008,R,SL,83.81240000000001,2364.2314049586776,72.872,4.298442353576688,-3.4076385140321244,81.67768595041322
493603,R,SL,81.40791245791246,2785.733898305085,91.5959595959596,17.031198405019214,-1.3683075744998117,61.301886792452834
445276,R,SL,82.765625,2480.909090909091,58.21875,6.288903253049114,-5.720876367748808,77.47272727272727
628317,R,SL,84.00145190562613,2507.304081632653,145.01996370235935,4.188599728197645,3.9395069309591118,80.86326530612244
520980,R,SL,87.98405797101448,1741.7621359223301,160.97101449275362,1.9610919694196245,4.558180842941031,79.49029126213593
621111,R,SL,87.10253164556963,2761.3250883392225,95.07278481012658,9.248270184892329,-0.7550791179141183,76.18727915194346
608566,R,SL,85.50413223140495,2351.283924843424,121.5,2.032093238866606,-0.10401928314742263,85.60334029227558
445213,R,SL,86.83333333333333,2207.7901234567903,185.8148148148148,-0.5625218966725258,2.5272607318765905,84.62962962962963
468504,R,SL,79.33737754333082,2365.420054200542,100.37905048982668,13.923738226118816,0.3490147157933639,66.8143115942029
641851,R,SL,80.78108108108108,2850.891891891892,101.72972972972973,7.811608000337786,-0.33183978261998753,80.67567567567568
608723,R,SL,86.12631578947368,2447.8888888888887,143.1578947368421,5.881043697788807,6.988537655607598,75.33333333333333
622772,R,SL,85.03382352941176,2326.970588235294,68.66176470588235,2.9422813623992248,-8.967130396339366,74.08823529411765
607200,R,SL,81.4014184397163,2309.097014925373,68.65248226950355,8.913534541998924,-5.487838686949042,73.0
643493,R,SL,87.87607843137255,2590.5461847389556,149.54509803921567,2.6558902791941796,2.4690200981001245,84.53012048192771
543208,R,SL,83.00690846286702,2137.438596491228,141.42141623488774,2.4869819642318363,1.6546629963426926,83.55263157894737
621056,R,SL,87.34679487179488,2496.7179487179487,133.3846153846154,6.320784646143325,4.519593753845059,78.2948717948718
592773,R,SL,88.98762886597939,2305.934027777778,146.446735395189,1.7819800839453075,1.264851075558262,84.87456445993031
542888,R,SL,85.2090909090909,2913.969696969697,95.43181818181819,10.969670768163235,-0.9032401690548183,75.15151515151516
